OrderID,OrderDate,CustomerID,CustomerName,CustomerSegment,Product,Category,SubCategory,Region,Country,SalesChannel,SalesRep,Quantity,UnitPrice,Discount,Sales,Cost,Profit,Returned,Satisfaction,Campaign
154,2024-08-26,1183,Customer 1183,Consumer,Ultrabook Laptop,Laptop,Ultrabook,West,France,Retail,Dubois,2,1232.52,0.05,2341.79,1291.26,1050.53,1,3,BackToSchool
155,2025-10-30,1082,Customer 1082,Consumer,Keyboard Accessory,Accessory,Keyboard,South,Italy,Retail,Garcia,1,1636.13,0.0,1636.13,1188.03,448.1,0,2,Spring
156,2025-03-03,1047,Customer 1047,Business,Android Phone,Phone,Android,West,France,Retail,Nowak,5,1580.6,0.0,7903.0,4983.36,2919.64,1,2,Summer
157,2024-10-18,1217,Customer 1217,Consumer,Headset Accessory,Accessory,Headset,West,France,Online,Rossi,8,505.65,0.0,4045.2,2586.03,1459.17,0,4,Christmas
158,2024-07-09,1172,Customer 1172,Consumer,Gaming Laptop,Laptop,Gaming,East,Poland,Wholesale,Schmidt,3,1107.5,0.15,2824.12,2183.86,640.26,1,4,None
159,2025-02-14,1082,Customer 1082,Consumer,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Retail,Schmidt,1,484.2,0.05,459.99,308.48,151.51,0,4,Summer
160,2025-08-19,1060,Customer 1060,Consumer,Gaming Laptop,Laptop,Gaming,East,Poland,Wholesale,Miller,2,848.4,0.05,1611.96,1063.03,548.93,1,4,Christmas
161,2024-04-30,1245,Customer 1245,Business,Pro Tablet,Tablet,Pro,South,Italy,Online,Schmidt,8,292.67,0.2,1873.09,1219.15,653.94,1,5,BlackFriday
162,2025-11-11,1114,Customer 1114,Consumer,Android Phone,Phone,Android,North,Germany,Wholesale,Rossi,6,159.02,0.2,763.3,442.94,320.36,1,3,BlackFriday
163,2025-07-03,1113,Customer 1113,Business,Android Phone,Phone,Android,East,Poland,Wholesale,Miller,4,1296.11,0.15,4406.77,2531.93,1874.84,1,5,None
164,2025-04-09,1014,Customer 1014,Business,iPhone Phone,Phone,iPhone,West,France,Wholesale,Rossi,8,1217.53,0.1,8766.22,6533.34,2232.88,0,4,None
165,2024-08-11,1179,Customer 1179,Business,Ultrabook Laptop,Laptop,Ultrabook,West,France,Retail,Miller,1,1683.56,0.0,1683.56,1374.22,309.34,0,2,Summer
166,2025-02-22,1228,Customer 1228,Consumer,Android Phone,Phone,Android,West,France,Retail,Dubois,8,1567.92,0.15,10661.86,6945.39,3716.47,1,3,Christmas
167,2024-12-22,1032,Customer 1032,Business,Ultrabook Laptop,Laptop,Ultrabook,West,France,Wholesale,Nowak,4,1505.98,0.0,6023.92,4904.63,1119.29,0,5,BlackFriday
168,2025-01-23,1039,Customer 1039,Consumer,Android Phone,Phone,Android,West,France,Retail,Garcia,4,1688.59,0.0,6754.36,3773.65,2980.71,0,2,Spring
169,2024-07-30,1153,Customer 1153,Consumer,Ultrabook Laptop,Laptop,Ultrabook,North,Germany,Retail,Nowak,1,455.63,0.0,455.63,300.08,155.55,0,3,None
170,2024-05-23,1153,Customer 1153,Consumer,Standard Tablet,Tablet,Standard,East,Poland,Wholesale,Nowak,6,441.69,0.05,2517.63,2054.73,462.9,1,3,BackToSchool
171,2024-11-03,1173,Customer 1173,Business,Standard Tablet,Tablet,Standard,South,Italy,Wholesale,Dubois,8,103.45,0.1,744.84,599.02,145.82,0,4,Christmas
172,2025-03-02,1047,Customer 1047,Business,Mouse Accessory,Accessory,Mouse,East,Poland,Retail,Rossi,8,448.92,0.05,3411.79,2153.52,1258.27,0,5,None
173,2025-07-29,1062,Customer 1062,Business,Keyboard Accessory,Accessory,Keyboard,South,Italy,Retail,Garcia,4,607.87,0.0,2431.48,1942.76,488.72,0,2,BlackFriday
174,2024-07-14,1154,Customer 1154,Consumer,Gaming Laptop,Laptop,Gaming,West,France,Wholesale,Rossi,1,1575.04,0.05,1496.29,1148.04,348.25,1,3,BackToSchool
175,2024-08-01,1239,Customer 1239,Business,Pro Tablet,Tablet,Pro,North,Germany,Online,Schmidt,2,1349.45,0.15,2294.07,1828.14,465.93,1,3,BackToSchool
176,2024-09-02,1136,Customer 1136,Consumer,Pro Tablet,Tablet,Pro,West,France,Retail,Nowak,6,568.99,0.1,3072.55,2115.33,957.22,0,5,None
177,2025-04-25,1105,Customer 1105,Consumer,Standard Tablet,Tablet,Standard,East,Poland,Retail,Miller,4,1339.43,0.0,5357.72,3323.98,2033.74,1,5,Summer
178,2024-06-05,1145,Customer 1145,Consumer,iPhone Phone,Phone,iPhone,South,Italy,Retail,Schmidt,8,1000.14,0.1,7201.01,4460.87,2740.14,0,5,BackToSchool
179,2024-06-21,1139,Customer 1139,Consumer,Standard Tablet,Tablet,Standard,South,Italy,Wholesale,Dubois,3,1652.08,0.2,3964.99,3240.93,724.06,0,2,None
180,2025-11-15,1215,Customer 1215,Business,Ultrabook Laptop,Laptop,Ultrabook,West,France,Online,Nowak,4,140.98,0.05,535.72,295.97,239.75,1,5,Summer
181,2024-03-02,1001,Customer 1001,Consumer,Headset Accessory,Accessory,Headset,West,France,Online,Rossi,7,41.09,0.2,230.1,171.42,58.68,1,4,None
182,2025-05-29,1134,Customer 1134,Business,Mouse Accessory,Accessory,Mouse,North,Germany,Online,Schmidt,4,361.64,0.2,1157.25,715.36,441.89,0,4,BackToSchool
183,2024-03-21,1062,Customer 1062,Business,Pro Tablet,Tablet,Pro,West,France,Wholesale,Nowak,4,553.95,0.0,2215.8,1609.8,606.0,0,2,BackToSchool
184,2025-01-23,1163,Customer 1163,Consumer,Headset Accessory,Accessory,Headset,West,France,Online,Miller,3,167.18,0.15,426.31,308.7,117.61,0,2,BlackFriday
185,2024-02-13,1011,Customer 1011,Business,Android Phone,Phone,Android,West,France,Retail,Miller,5,1620.77,0.2,6483.08,4717.67,1765.41,0,4,None
186,2024-07-31,1041,Customer 1041,Business,iPhone Phone,Phone,iPhone,North,Germany,Retail,Rossi,4,1028.72,0.15,3497.65,2563.08,934.57,1,4,BackToSchool
187,2024-05-23,1111,Customer 1111,Consumer,Gaming Laptop,Laptop,Gaming,North,Germany,Online,Schmidt,2,626.26,0.2,1002.02,809.44,192.58,0,4,None
188,2025-10-11,1091,Customer 1091,Consumer,Pro Tablet,Tablet,Pro,West,France,Online,Rossi,7,788.69,0.2,4416.66,3217.01,1199.65,0,4,Spring
189,2024-03-16,1182,Customer 1182,Business,Gaming Laptop,Laptop,Gaming,South,Italy,Retail,Nowak,3,1336.59,0.1,3608.79,2336.29,1272.5,0,2,Summer
190,2025-03-31,1022,Customer 1022,Consumer,Pro Tablet,Tablet,Pro,North,Germany,Online,Schmidt,7,818.94,0.2,4586.06,3156.86,1429.2,0,2,None
191,2024-12-28,1074,Customer 1074,Business,Gaming Laptop,Laptop,Gaming,West,France,Online,Dubois,7,1406.92,0.2,7878.75,6258.93,1619.82,0,3,Christmas
192,2025-01-24,1068,Customer 1068,Business,Android Phone,Phone,Android,East,Poland,Retail,Dubois,3,132.62,0.15,338.18,211.2,126.98,0,5,None
193,2025-01-04,1157,Customer 1157,Consumer,Standard Tablet,Tablet,Standard,West,France,Wholesale,Schmidt,8,210.41,0.1,1514.95,835.99,678.96,0,4,BlackFriday
194,2025-01-24,1208,Customer 1208,Consumer,Pro Tablet,Tablet,Pro,East,Poland,Retail,Nowak,3,554.77,0.2,1331.45,1072.84,258.61,0,5,Summer
195,2024-06-30,1177,Customer 1177,Consumer,Keyboard Accessory,Accessory,Keyboard,East,Poland,Wholesale,Nowak,8,1742.62,0.05,13243.91,8449.47,4794.44,0,5,Summer
196,2024-04-26,1118,Customer 1118,Consumer,Android Phone,Phone,Android,North,Germany,Wholesale,Nowak,4,800.45,0.1,2881.62,2231.66,649.96,0,5,Christmas
197,2025-05-26,1168,Customer 1168,Consumer,iPhone Phone,Phone,iPhone,South,Italy,Retail,Schmidt,7,1424.56,0.0,9971.92,6693.63,3278.29,1,5,BlackFriday
198,2025-02-14,1179,Customer 1179,Business,Headset Accessory,Accessory,Headset,North,Germany,Retail,Rossi,2,214.68,0.05,407.89,296.76,111.13,0,3,Christmas
199,2025-09-19,1027,Customer 1027,Consumer,Gaming Laptop,Laptop,Gaming,East,Poland,Retail,Miller,2,480.55,0.2,768.88,577.93,190.95,1,3,BackToSchool
200,2025-01-18,1006,Customer 1006,Consumer,Keyboard Accessory,Accessory,Keyboard,South,Italy,Retail,Dubois,2,545.87,0.0,1091.74,634.67,457.07,0,4,Summer
201,2024-12-17,1121,Customer 1121,Consumer,Mouse Accessory,Accessory,Mouse,West,France,Retail,Miller,8,1305.15,0.15,8875.02,5645.45,3229.57,0,2,Christmas
202,2024-04-27,1204,Customer 1204,Consumer,Gaming Laptop,Laptop,Gaming,North,Germany,Wholesale,Schmidt,4,938.47,0.2,3003.1,1781.55,1221.55,1,5,BackToSchool
203,2024-08-25,1163,Customer 1163,Consumer,Headset Accessory,Accessory,Headset,South,Italy,Online,Nowak,7,724.14,0.2,4055.18,3197.25,857.93,0,5,BackToSchool
204,2024-01-05,1207,Customer 1207,Consumer,Android Phone,Phone,Android,East,Poland,Wholesale,Miller,2,1443.11,0.2,2308.98,1386.49,922.49,0,3,BackToSchool
205,2024-04-26,1099,Customer 1099,Consumer,Pro Tablet,Tablet,Pro,East,Poland,Wholesale,Rossi,7,1064.87,0.1,6708.68,4327.34,2381.34,0,3,Christmas
206,2025-12-23,1030,Customer 1030,Consumer,Standard Tablet,Tablet,Standard,South,Italy,Retail,Schmidt,5,228.17,0.1,1026.76,756.96,269.8,1,5,BackToSchool
207,2025-09-02,1124,Customer 1124,Consumer,iPhone Phone,Phone,iPhone,West,France,Online,Nowak,3,1007.74,0.15,2569.74,1613.76,955.98,0,4,BackToSchool
208,2025-09-26,1034,Customer 1034,Consumer,Gaming Laptop,Laptop,Gaming,North,Germany,Retail,Schmidt,7,1735.62,0.2,9719.47,7059.53,2659.94,0,5,BackToSchool
209,2025-12-28,1144,Customer 1144,Consumer,Keyboard Accessory,Accessory,Keyboard,South,Italy,Online,Miller,4,539.92,0.1,1943.71,1187.04,756.67,0,3,BackToSchool
210,2025-08-02,1029,Customer 1029,Business,Headset Accessory,Accessory,Headset,North,Germany,Wholesale,Garcia,6,984.84,0.0,5909.04,4462.51,1446.53,0,3,BackToSchool
211,2024-04-14,1067,Customer 1067,Consumer,iPhone Phone,Phone,iPhone,North,Germany,Retail,Garcia,2,801.54,0.0,1603.08,1217.41,385.67,0,3,Christmas
212,2025-08-25,1035,Customer 1035,Business,Pro Tablet,Tablet,Pro,South,Italy,Wholesale,Schmidt,4,1453.68,0.2,4651.78,2999.1,1652.68,0,3,Summer
213,2025-12-21,1230,Customer 1230,Business,Pro Tablet,Tablet,Pro,East,Poland,Wholesale,Nowak,2,261.35,0.15,444.3,354.58,89.72,0,3,Christmas
214,2024-05-15,1194,Customer 1194,Business,Android Phone,Phone,Android,East,Poland,Online,Nowak,7,891.24,0.2,4990.94,3597.21,1393.73,0,5,BackToSchool
215,2024-03-18,1239,Customer 1239,Business,Gaming Laptop,Laptop,Gaming,East,Poland,Wholesale,Garcia,8,1711.45,0.1,12322.44,8713.54,3608.9,0,5,Christmas
216,2025-11-11,1247,Customer 1247,Consumer,Standard Tablet,Tablet,Standard,West,France,Online,Dubois,4,900.59,0.1,3242.12,2508.28,733.84,0,3,BlackFriday
217,2025-05-11,1160,Customer 1160,Consumer,Standard Tablet,Tablet,Standard,North,Germany,Online,Dubois,1,241.14,0.05,229.08,153.29,75.79,0,5,Spring
218,2025-12-06,1023,Customer 1023,Business,iPhone Phone,Phone,iPhone,South,Italy,Retail,Nowak,6,465.69,0.1,2514.73,1834.29,680.44,0,2,BackToSchool
219,2025-10-02,1023,Customer 1023,Business,Standard Tablet,Tablet,Standard,West,France,Wholesale,Nowak,2,21.93,0.15,37.28,21.29,15.99,1,3,BlackFriday
220,2025-11-27,1087,Customer 1087,Consumer,Mouse Accessory,Accessory,Mouse,North,Germany,Wholesale,Miller,7,1255.38,0.15,7469.51,4251.07,3218.44,0,2,Christmas
221,2024-04-14,1035,Customer 1035,Business,Gaming Laptop,Laptop,Gaming,East,Poland,Retail,Dubois,3,1162.01,0.05,3311.73,1882.62,1429.11,1,2,BlackFriday
222,2025-10-27,1054,Customer 1054,Consumer,iPhone Phone,Phone,iPhone,East,Poland,Wholesale,Nowak,3,1657.41,0.2,3977.78,2925.15,1052.63,0,2,None
223,2024-05-23,1080,Customer 1080,Business,Gaming Laptop,Laptop,Gaming,East,Poland,Retail,Schmidt,4,513.0,0.0,2052.0,1266.09,785.91,1,4,Christmas
224,2024-01-28,1100,Customer 1100,Consumer,Standard Tablet,Tablet,Standard,South,Italy,Wholesale,Garcia,1,1415.17,0.05,1344.41,919.07,425.34,0,3,BackToSchool
225,2025-10-15,1033,Customer 1033,Consumer,Ultrabook Laptop,Laptop,Ultrabook,East,Poland,Retail,Dubois,7,670.43,0.05,4458.36,3370.23,1088.13,0,2,BlackFriday
226,2024-03-10,1236,Customer 1236,Business,Gaming Laptop,Laptop,Gaming,South,Italy,Online,Miller,7,921.77,0.2,5161.91,3908.18,1253.73,0,5,None
227,2025-10-17,1020,Customer 1020,Business,iPhone Phone,Phone,iPhone,North,Germany,Retail,Rossi,4,1754.28,0.05,6666.26,4631.89,2034.37,0,2,Summer
228,2025-12-16,1062,Customer 1062,Business,Headset Accessory,Accessory,Headset,South,Italy,Online,Miller,7,226.46,0.2,1268.18,905.97,362.21,0,3,None
229,2024-01-13,1243,Customer 1243,Consumer,Android Phone,Phone,Android,South,Italy,Retail,Garcia,5,317.19,0.05,1506.65,1133.66,372.99,0,2,None
230,2024-12-09,1182,Customer 1182,Business,Keyboard Accessory,Accessory,Keyboard,North,Germany,Retail,Rossi,2,903.14,0.2,1445.02,935.27,509.75,0,3,Summer
231,2024-06-10,1189,Customer 1189,Consumer,Standard Tablet,Tablet,Standard,North,Germany,Online,Rossi,1,98.39,0.0,98.39,60.61,37.78,0,4,BackToSchool
232,2024-06-02,1082,Customer 1082,Consumer,Android Phone,Phone,Android,West,France,Online,Schmidt,7,1650.22,0.1,10396.39,6479.44,3916.95,0,4,None
233,2025-05-29,1011,Customer 1011,Business,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Wholesale,Dubois,2,1581.04,0.1,2845.87,2159.6,686.27,0,4,None
234,2025-07-20,1074,Customer 1074,Business,Mouse Accessory,Accessory,Mouse,East,Poland,Online,Rossi,5,1336.45,0.05,6348.14,4286.65,2061.49,1,5,Spring
235,2025-07-13,1006,Customer 1006,Consumer,Android Phone,Phone,Android,North,Germany,Retail,Schmidt,6,1151.98,0.0,6911.88,5576.28,1335.6,0,5,Christmas
236,2024-11-10,1125,Customer 1125,Business,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Retail,Miller,3,1286.74,0.0,3860.22,2168.88,1691.34,0,5,Christmas
237,2025-01-16,1024,Customer 1024,Consumer,Headset Accessory,Accessory,Headset,North,Germany,Wholesale,Rossi,3,1154.24,0.15,2943.31,1678.29,1265.02,1,2,BackToSchool
238,2025-11-09,1217,Customer 1217,Consumer,Android Phone,Phone,Android,East,Poland,Retail,Garcia,7,1267.29,0.1,7983.93,5076.79,2907.14,0,3,None
239,2024-07-26,1042,Customer 1042,Consumer,Android Phone,Phone,Android,South,Italy,Online,Dubois,8,578.98,0.0,4631.84,3217.74,1414.1,0,5,Summer
240,2025-04-19,1206,Customer 1206,Business,Standard Tablet,Tablet,Standard,North,Germany,Online,Nowak,5,1490.97,0.2,5963.88,3345.07,2618.81,0,3,None
241,2025-12-29,1012,Customer 1012,Consumer,iPhone Phone,Phone,iPhone,West,France,Wholesale,Nowak,5,483.1,0.05,2294.72,1281.35,1013.37,0,5,BlackFriday
242,2025-07-17,1205,Customer 1205,Consumer,Android Phone,Phone,Android,West,France,Online,Schmidt,2,41.28,0.05,78.43,45.9,32.53,0,4,Christmas
243,2025-10-07,1016,Customer 1016,Consumer,Gaming Laptop,Laptop,Gaming,North,Germany,Online,Schmidt,8,1460.55,0.0,11684.4,9281.75,2402.65,0,2,None
244,2025-04-17,1101,Customer 1101,Business,Ultrabook Laptop,Laptop,Ultrabook,West,France,Wholesale,Dubois,1,701.26,0.15,596.07,355.65,240.42,0,3,Summer
245,2024-10-13,1158,Customer 1158,Business,Mouse Accessory,Accessory,Mouse,North,Germany,Wholesale,Rossi,4,1172.16,0.15,3985.34,2635.26,1350.08,1,5,None
246,2024-03-30,1051,Customer 1051,Consumer,Pro Tablet,Tablet,Pro,South,Italy,Retail,Nowak,4,1142.74,0.2,3656.77,2796.0,860.77,0,4,BackToSchool
247,2025-07-11,1069,Customer 1069,Consumer,Keyboard Accessory,Accessory,Keyboard,East,Poland,Retail,Schmidt,1,587.6,0.05,558.22,311.44,246.78,0,2,BackToSchool
248,2025-06-26,1063,Customer 1063,Consumer,Standard Tablet,Tablet,Standard,South,Italy,Online,Nowak,4,494.42,0.0,1977.68,1495.71,481.97,0,5,Summer
249,2024-06-26,1178,Customer 1178,Consumer,Android Phone,Phone,Android,East,Poland,Wholesale,Garcia,1,1272.15,0.1,1144.94,922.64,222.3,1,3,BlackFriday
250,2024-07-11,1125,Customer 1125,Business,Headset Accessory,Accessory,Headset,East,Poland,Online,Miller,2,119.98,0.2,191.97,116.92,75.05,1,5,None
251,2024-12-05,1045,Customer 1045,Consumer,Android Phone,Phone,Android,East,Poland,Wholesale,Garcia,1,59.0,0.2,47.2,34.94,12.26,0,2,BlackFriday
252,2025-01-08,1025,Customer 1025,Consumer,Gaming Laptop,Laptop,Gaming,West,France,Wholesale,Garcia,5,594.23,0.05,2822.59,2110.55,712.04,0,5,Christmas
253,2024-11-20,1150,Customer 1150,Consumer,iPhone Phone,Phone,iPhone,South,Italy,Wholesale,Schmidt,7,566.15,0.1,3566.74,2084.35,1482.39,0,5,BlackFriday
254,2024-02-03,1144,Customer 1144,Consumer,iPhone Phone,Phone,iPhone,South,Italy,Wholesale,Miller,8,270.35,0.0,2162.8,1328.52,834.28,0,3,Christmas
255,2024-03-31,1053,Customer 1053,Business,Pro Tablet,Tablet,Pro,North,Germany,Retail,Schmidt,2,643.86,0.0,1287.72,958.72,329.0,0,5,BackToSchool
256,2025-03-05,1089,Customer 1089,Business,iPhone Phone,Phone,iPhone,West,France,Retail,Rossi,7,200.54,0.15,1193.21,910.37,282.84,1,3,Spring
257,2025-04-07,1081,Customer 1081,Consumer,Ultrabook Laptop,Laptop,Ultrabook,East,Poland,Online,Garcia,2,152.08,0.05,288.95,228.2,60.75,0,2,BlackFriday
258,2024-04-05,1241,Customer 1241,Consumer,Pro Tablet,Tablet,Pro,North,Germany,Retail,Nowak,3,1101.03,0.15,2807.63,1663.29,1144.34,0,4,Spring
259,2024-07-13,1072,Customer 1072,Consumer,Headset Accessory,Accessory,Headset,East,Poland,Wholesale,Garcia,4,190.73,0.15,648.48,456.77,191.71,0,3,None
260,2025-01-04,1210,Customer 1210,Consumer,Gaming Laptop,Laptop,Gaming,North,Germany,Retail,Nowak,8,375.42,0.0,3003.36,1819.67,1183.69,0,2,BackToSchool
261,2024-04-28,1229,Customer 1229,Consumer,Pro Tablet,Tablet,Pro,West,France,Retail,Nowak,5,182.22,0.2,728.88,477.15,251.73,0,5,Summer
262,2024-07-10,1119,Customer 1119,Business,Mouse Accessory,Accessory,Mouse,East,Poland,Retail,Garcia,4,1510.0,0.2,4832.0,2738.02,2093.98,0,2,Christmas
263,2024-12-18,1015,Customer 1015,Consumer,Headset Accessory,Accessory,Headset,South,Italy,Wholesale,Dubois,7,1738.82,0.15,10345.98,7290.12,3055.86,0,5,Summer
264,2024-03-21,1146,Customer 1146,Business,Headset Accessory,Accessory,Headset,North,Germany,Wholesale,Rossi,3,234.1,0.15,596.95,356.19,240.76,0,3,Spring
265,2024-05-09,1111,Customer 1111,Consumer,Gaming Laptop,Laptop,Gaming,North,Germany,Wholesale,Schmidt,3,1504.71,0.1,4062.72,2585.24,1477.48,0,2,BackToSchool
266,2025-07-23,1133,Customer 1133,Consumer,Headset Accessory,Accessory,Headset,East,Poland,Retail,Dubois,1,1420.06,0.2,1136.05,805.06,330.99,0,2,BackToSchool
267,2024-06-02,1199,Customer 1199,Consumer,Android Phone,Phone,Android,North,Germany,Wholesale,Miller,5,1564.11,0.1,7038.49,5539.51,1498.98,0,5,Christmas
268,2025-05-12,1103,Customer 1103,Consumer,Mouse Accessory,Accessory,Mouse,South,Italy,Retail,Schmidt,7,89.03,0.1,560.89,413.06,147.83,0,5,Summer
269,2025-01-16,1071,Customer 1071,Business,Gaming Laptop,Laptop,Gaming,East,Poland,Retail,Dubois,2,1751.04,0.05,3326.98,1950.56,1376.42,0,4,Summer
270,2025-03-02,1233,Customer 1233,Business,Ultrabook Laptop,Laptop,Ultrabook,West,France,Online,Dubois,8,1371.9,0.1,9877.68,7622.36,2255.32,1,3,None
271,2024-11-14,1049,Customer 1049,Consumer,Mouse Accessory,Accessory,Mouse,North,Germany,Online,Schmidt,1,464.09,0.15,394.48,222.35,172.13,0,3,Summer
272,2025-01-12,1236,Customer 1236,Business,Headset Accessory,Accessory,Headset,West,France,Wholesale,Miller,1,450.65,0.15,383.05,272.12,110.93,0,5,BlackFriday
273,2025-07-18,1191,Customer 1191,Business,Pro Tablet,Tablet,Pro,South,Italy,Retail,Nowak,2,527.42,0.15,896.61,505.16,391.45,1,3,Spring
274,2025-10-24,1104,Customer 1104,Business,Android Phone,Phone,Android,East,Poland,Wholesale,Rossi,1,1559.04,0.0,1559.04,1057.04,502.0,0,3,BlackFriday
275,2024-01-09,1247,Customer 1247,Consumer,iPhone Phone,Phone,iPhone,East,Poland,Wholesale,Nowak,5,774.38,0.15,3291.11,2566.83,724.28,0,4,Spring
276,2025-04-22,1130,Customer 1130,Consumer,Pro Tablet,Tablet,Pro,North,Germany,Online,Nowak,6,1019.39,0.2,4893.07,3495.82,1397.25,0,2,BackToSchool
277,2024-03-06,1066,Customer 1066,Consumer,Pro Tablet,Tablet,Pro,East,Poland,Retail,Nowak,5,355.28,0.2,1421.12,1075.33,345.79,0,5,Christmas
278,2024-11-23,1066,Customer 1066,Consumer,Android Phone,Phone,Android,West,France,Retail,Dubois,7,711.13,0.0,4977.91,3521.46,1456.45,1,3,Summer
279,2024-08-15,1076,Customer 1076,Consumer,Headset Accessory,Accessory,Headset,East,Poland,Wholesale,Schmidt,3,542.94,0.15,1384.5,809.3,575.2,0,3,Christmas
280,2024-12-09,1190,Customer 1190,Consumer,Ultrabook Laptop,Laptop,Ultrabook,East,Poland,Online,Garcia,7,1422.8,0.1,8963.64,5829.54,3134.1,1,4,BackToSchool
281,2024-04-30,1227,Customer 1227,Business,Mouse Accessory,Accessory,Mouse,North,Germany,Retail,Schmidt,2,1564.15,0.15,2659.06,1842.88,816.18,0,2,Spring
282,2024-05-20,1228,Customer 1228,Consumer,iPhone Phone,Phone,iPhone,West,France,Wholesale,Dubois,3,583.16,0.05,1662.01,1263.65,398.36,0,4,Christmas
283,2024-06-30,1070,Customer 1070,Consumer,Standard Tablet,Tablet,Standard,North,Germany,Retail,Schmidt,3,1045.78,0.05,2980.47,2033.23,947.24,0,3,BlackFriday
284,2025-03-20,1098,Customer 1098,Business,Keyboard Accessory,Accessory,Keyboard,West,France,Retail,Miller,1,970.13,0.1,873.12,704.19,168.93,0,3,None
285,2025-11-23,1224,Customer 1224,Business,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Wholesale,Garcia,5,249.5,0.15,1060.38,727.32,333.06,0,3,None
286,2024-02-16,1133,Customer 1133,Consumer,Pro Tablet,Tablet,Pro,West,France,Wholesale,Rossi,6,791.92,0.05,4513.94,2900.38,1613.56,0,4,Spring
287,2024-06-17,1186,Customer 1186,Consumer,Mouse Accessory,Accessory,Mouse,South,Italy,Online,Schmidt,4,1326.66,0.2,4245.31,2913.35,1331.96,0,4,Christmas
288,2025-10-28,1159,Customer 1159,Consumer,Gaming Laptop,Laptop,Gaming,East,Poland,Wholesale,Miller,1,1198.31,0.0,1198.31,674.68,523.63,0,5,BackToSchool
289,2025-01-24,1039,Customer 1039,Consumer,Gaming Laptop,Laptop,Gaming,West,France,Wholesale,Schmidt,1,555.99,0.0,555.99,405.24,150.75,0,3,BackToSchool
290,2024-04-17,1127,Customer 1127,Consumer,Gaming Laptop,Laptop,Gaming,North,Germany,Online,Schmidt,4,1404.77,0.2,4495.26,3653.49,841.77,0,5,Summer
291,2024-06-13,1238,Customer 1238,Consumer,Gaming Laptop,Laptop,Gaming,South,Italy,Wholesale,Dubois,6,437.42,0.0,2624.52,1919.42,705.1,0,5,Spring
292,2024-04-02,1059,Customer 1059,Business,Ultrabook Laptop,Laptop,Ultrabook,East,Poland,Wholesale,Dubois,5,490.14,0.0,2450.7,1413.93,1036.77,0,2,Summer
293,2025-01-03,1217,Customer 1217,Consumer,Pro Tablet,Tablet,Pro,North,Germany,Online,Miller,1,1536.56,0.05,1459.73,932.39,527.34,0,4,Christmas
294,2024-04-05,1102,Customer 1102,Consumer,Pro Tablet,Tablet,Pro,South,Italy,Online,Dubois,8,503.86,0.15,3426.25,2522.66,903.59,0,5,Christmas
295,2024-06-19,1026,Customer 1026,Business,Ultrabook Laptop,Laptop,Ultrabook,North,Germany,Online,Dubois,8,1448.03,0.15,9846.6,5897.53,3949.07,0,4,BlackFriday
296,2024-01-30,1227,Customer 1227,Business,iPhone Phone,Phone,iPhone,West,France,Online,Dubois,8,101.83,0.1,733.18,532.91,200.27,0,3,Christmas
297,2024-12-12,1088,Customer 1088,Consumer,Gaming Laptop,Laptop,Gaming,South,Italy,Retail,Nowak,7,284.6,0.2,1593.76,1260.44,333.32,1,2,None
298,2025-10-20,1019,Customer 1019,Consumer,iPhone Phone,Phone,iPhone,West,France,Online,Dubois,6,448.79,0.1,2423.47,1365.85,1057.62,0,5,BackToSchool
299,2024-08-28,1114,Customer 1114,Consumer,Gaming Laptop,Laptop,Gaming,West,France,Wholesale,Miller,8,815.78,0.0,6526.24,5317.46,1208.78,0,2,BackToSchool
300,2025-02-26,1246,Customer 1246,Consumer,Ultrabook Laptop,Laptop,Ultrabook,North,Germany,Wholesale,Rossi,5,1604.4,0.2,6417.6,3888.1,2529.5,0,4,Summer
